year,month,MUGU,KALIKOT,JUMLA,HUMLA
2014,9,3.717588495,11.20389171,5.924831902,0.719803923
2014,10,-5.846614427,6.190004053,-2.425459495,-10.1314733
2014,11,-8.966219192,3.755283531,-5.359773086,-14.02685652
2014,12,-12.54448486,-2.381706383,-10.68518919,-16.05420751
2015,1,-15.77063672,-4.401533961,-14.1445089,-18.41537221
2015,2,-14.70536452,-2.171932227,-12.26397787,-17.88522384
2015,3,-11.3664147,0.46600228,-8.212886073,-14.66988774
2015,4,-8.136761823,3.531700212,-5.127736663,-11.19361387
2015,5,-2.70214942,9.514393775,0.142041729,-5.820905414
2015,6,3.567059736,12.44889205,5.881335082,0.124207677
2015,7,7.104576153,13.76473032,8.871177998,3.860539779
2015,8,7.165095294,13.54384446,9.015039087,4.170797206
2015,9,3.813363885,10.91547936,6.043311475,0.716625229
2015,10,-1.845058689,7.022465459,0.801028256,-5.868495707
2015,11,-5.276094474,4.728263936,-2.196870522,-10.46588837
2015,12,-11.07999991,1.632507067,-7.122445864,-15.72615008
2016,1,-15.08164321,-2.852686739,-12.94728738,-18.87447893
2016,2,-11.89774775,0.839278426,-9.00329502,-15.29567522
2016,3,-9.37575153,3.691097652,-6.383995923,-13.4565093
2016,4,-5.588853633,7.977998339,-2.196449519,-9.032527342
2016,5,-0.184481272,10.26106415,2.278063775,-3.64520279
2016,6,5.935867757,13.07175656,7.757594283,2.766612027
2016,7,8.253494226,14.55913432,10.02048274,5.333486645
2016,8,7.118359387,13.80161338,8.914588913,4.213265171
2016,9,4.083710967,11.54621118,6.309238601,1.314050536
2016,10,-0.730905245,7.921578015,1.645600207,-4.746380532
2016,11,-4.418199871,3.500684849,-2.815618289,-9.647686022
2016,12,-5.659073861,3.273600141,-3.074586868,-10.67611176
2017,1,-16.14182153,-4.605501716,-15.5414481,-18.66586068
2017,2,-12.07778269,-0.145507978,-10.02206717,-15.79846257
2017,3,-11.33090269,1.040318503,-8.618395578,-14.60573079
2017,4,-5.406905189,7.06233489,-2.185719624,-8.917717844
2017,5,-1.058952705,9.339079132,1.251432883,-4.661431394
2017,6,4.548633435,11.88077143,6.47242696,1.173620741
2017,7,8.221513258,14.52037723,9.986974419,5.313794774
2017,8,8.007285084,14.31132132,9.791065023,5.128529071
2017,9,4.071684259,11.53684457,6.222156927,1.232137184
2017,10,-0.972673304,7.854471,1.666287854,-4.688058745
2017,11,-7.886154483,3.947300323,-4.575228097,-12.7271111
2017,12,-11.63826378,2.518240139,-7.713333773,-15.36084554
2018,1,-11.98607866,0.598906674,-8.763673267,-16.29769913
2018,2,-13.0136585,0.347577546,-9.69293534,-16.11433078
2018,3,-10.54416325,3.195198716,-7.549223709,-14.5917995
2018,4,-4.963036465,6.644934108,-2.103806677,-9.428131482
2018,5,-1.296158829,9.91177739,1.464865547,-5.294415043
2018,6,5.694753319,13.04135108,7.759628791,2.292960328
2018,7,8.407292923,14.79588614,10.24373976,5.476552587
2018,8,8.374974581,14.5554551,10.10379074,5.490887387
2018,9,3.151769046,11.05119764,5.57862849,-0.030037672
2018,10,-4.200773203,5.564017699,-1.681952222,-8.684511675
2018,11,-6.48796773,4.322464117,-3.094437109,-12.14790889
2018,12,-13.33077132,-1.58512277,-11.25997862,-17.7487879
2019,1,-15.9842649,-4.553920527,-14.44161351,-19.13030929
2019,2,-13.49482848,-2.108146643,-10.83166716,-16.87614054
2019,3,-11.97369948,0.370406531,-8.886347999,-15.30934147
2019,4,-5.832505222,4.269331073,-3.479411995,-9.908749456
2019,5,-2.459657506,9.520325829,0.112129386,-6.512291354
2019,6,2.742378368,12.16896111,5.064847895,-0.73035589
2019,7,7.545470948,13.87731211,9.357870255,4.085850426
2019,8,7.520004442,14.06155025,9.180571245,4.579883803
2019,9,5.749692293,12.33723623,7.74413296,2.606165746
2019,10,-2.735043016,6.649478951,-0.177610958,-6.107875856
2019,11,-7.379731199,4.933370748,-3.802198062,-11.81696304
2019,12,-15.71119765,-3.999554455,-13.85354074,-19.42870191
2020,1,-15.69608639,-4.290833159,-13.66546405,-18.74161803
2020,2,-14.41264039,-3.012867569,-12.3762717,-18.31452054
2020,3,-12.10527046,0.440015507,-8.502672688,-16.15609004
2020,4,-7.181231828,4.69599624,-4.544887918,-10.68822497
2020,5,-1.701410897,9.261506836,0.844115003,-5.439367499
2020,6,4.795224825,12.53901455,6.719955372,1.575034006
2020,7,7.755756939,14.24347384,9.545135694,4.682364023
2020,8,8.00628917,14.62999128,9.973505767,5.096726629
2020,9,4.922433873,12.70465972,7.16075298,2.143047197
2020,10,-0.972338604,8.154785908,1.689504626,-4.423954083
2020,11,-9.794532778,2.773529078,-7.041843231,-13.62905743
2020,12,-12.97906986,2.402240935,-8.239389856,-18.13025193
2021,1,-11.44727053,1.195062669,-7.918893532,-15.44059955
2021,2,-12.58725642,0.11735622,-9.458308985,-17.13210769
2021,3,-10.33201169,3.781822416,-6.381028135,-13.83703064
2021,4,-8.554760138,4.985958011,-5.108191938,-12.6169762
2021,5,-0.616505864,9.530067515,1.963086383,-4.768103088
2021,6,4.325400634,12.51959741,6.265500517,0.884543142
2021,7,7.997619097,14.63991534,9.797473565,4.882160603
2021,8,7.904166765,14.14338284,9.585413645,4.955814019
2021,9,5.64412974,12.76437769,7.620545634,2.706239424
2021,10,-1.924691983,8.933832237,1.222919773,-5.20937953
2021,11,-8.687654615,3.738174554,-4.660408578,-14.11920947
2021,12,-14.62074865,-1.512142018,-11.89145819,-18.04808566
2022,1,-16.68043166,-6.338031125,-15.29637969,-19.92846925
2022,2,-15.80177244,-4.179680624,-14.0186458,-18.73963553
2022,3,-7.639421875,3.097665557,-5.9997193,-11.20500919
2022,4,-3.414442819,8.525443905,-0.813478247,-6.838471838
2022,5,1.907922363,10.69545725,3.950982979,-1.748637288
2022,6,5.117449643,13.07851941,7.17460498,1.774365161
2022,7,8.211335,14.56341332,9.91141929,5.349563677
2022,8,7.550110387,14.06729245,9.4101491,4.524268039
2022,9,4.795265595,11.74449619,6.798360721,1.182028916
2022,10,-4.668662507,6.512368299,-1.218265637,-9.662793664
2022,11,-7.457397014,3.555694879,-4.472504797,-12.54703693
2022,12,-8.84735442,2.377201858,-5.609459339,-15.11839876
2023,1,-13.02868313,-1.179287236,-9.621555247,-16.85268619
2023,2,-11.21241803,1.231634222,-8.266820159,-16.15855874
2023,3,-9.473555347,2.344128551,-6.608256406,-13.84231306
2023,4,-7.786436267,5.100043399,-4.794045634,-11.89516023
2023,5,-4.013733552,8.084229871,-1.243311031,-7.732228206
2023,6,3.356556662,12.64714424,5.19366155,-0.878847812
2023,7,8.409683226,14.52986229,9.969367581,5.121274581
2023,8,8.164132721,14.21987163,9.728858075,5.170523883
2023,9,5.395249019,12.64660869,7.371282516,1.953488926
2023,10,-3.841063564,7.046209208,-1.220990978,-7.332183418
2023,11,-6.7424126,2.998904436,-4.391417175,-12.63476694
2023,12,-12.05863502,1.704737634,-8.949846477,-17.75112225
