year,month,MUGU,KALIKOT,JUMLA,HUMLA
1978,1,22.63707914,17.77997293,18.4847803,37.06548521
1978,2,94.1659251,86.57228969,90.84898375,108.0436738
1978,3,163.4111086,173.8554061,170.2902859,168.0568826
1978,4,43.17847461,74.44766189,76.35329233,38.98591827
1978,5,31.79933095,46.34903189,52.09039923,29.30103476
1978,6,165.0260023,299.4729286,214.8354062,154.4128193
1978,7,273.4270928,385.9217796,343.5816941,243.9714784
1978,8,197.4502199,271.5217617,234.9960241,200.2307516
1978,9,94.6824539,145.5461227,134.7932633,82.5845678
1978,10,13.67260895,34.83807345,27.71321141,17.84112805
1978,11,47.25959412,29.53690089,29.10225272,78.96643365
1978,12,15.65672928,18.08709238,18.07086851,15.55807768
1979,1,70.47842545,54.49069396,56.7232463,90.10639903
1979,2,115.563866,115.6948791,112.373405,128.9658678
1979,3,121.5274024,117.1980958,108.715487,156.441369
1979,4,30.33114391,67.47109372,63.87522847,25.26397656
1979,5,66.56389286,102.8135742,111.4137565,90.01500214
1979,6,136.3064343,207.4348693,170.1542477,102.7280723
1979,7,203.7792282,341.8373165,263.5912287,191.0598524
1979,8,160.5853425,234.1952505,182.8699517,140.8907238
1979,9,52.84158383,72.44142428,79.21211904,71.4998427
1979,10,37.43153685,42.10487118,49.91417738,41.43405306
1979,11,30.9469979,22.11883748,31.82088608,38.42757033
1979,12,68.83103051,67.57966909,63.94392004,77.88037613
1980,1,28.77160752,14.3776395,14.91414697,45.07773246
1980,2,85.2730861,84.3508428,79.38306166,90.88881342
1980,3,98.49908112,108.1491121,106.9003432,108.5736573
1980,4,32.9196246,58.5224885,77.93586475,26.44925983
1980,5,76.69025683,106.606446,133.9657041,80.96410002
1980,6,147.9074011,223.8554974,216.2307145,142.0410819
1980,7,317.6816536,476.3732346,386.8659165,280.6575244
1980,8,255.5841548,393.7852637,318.5448266,219.2889411
1980,9,123.6131386,185.9332933,167.9813817,114.7995396
1980,10,42.57396041,62.16282038,57.43311294,49.95070817
1980,11,12.85838529,15.65848183,14.00078314,20.32498595
1980,12,35.66575812,45.27557705,35.74330143,42.50087572
1981,1,84.97895,96.53927253,91.49281364,96.66314557
1981,2,46.89853879,38.19195885,38.45736236,61.436005
1981,3,81.289801,115.2042939,112.9226066,76.38298816
1981,4,58.24712183,65.31268441,76.32882713,53.53233147
1981,5,87.97163737,140.0690373,127.7755707,74.41600214
1981,6,97.06526337,143.2446608,119.0708298,100.7567065
1981,7,308.749921,548.501389,396.946578,272.238916
1981,8,189.3096165,269.4731308,230.7108649,183.433072
1981,9,136.8123397,224.5944223,208.2237324,119.1815222
1981,10,18.83513103,21.54601051,26.67661096,24.27844628
1981,11,53.84344851,67.7056062,58.07174792,66.45405807
1981,12,21.9831065,28.26730656,24.76375199,18.89221904
1982,1,120.0794089,93.69479817,108.7182956,134.0460399
1982,2,125.6139089,98.23998182,101.9929576,140.8637573
1982,3,103.6310696,134.0416708,123.0677838,114.3822526
1982,4,68.08494267,111.5624574,108.9238921,66.50101146
1982,5,137.8093245,200.873273,189.5791487,139.878404
1982,6,58.5642231,115.1805261,97.4680767,68.23298457
1982,7,167.215058,299.0274527,223.0540119,154.8733769
1982,8,236.005775,341.2613751,289.316991,213.2348536
1982,9,89.12734568,145.5215716,136.6122634,84.54135274
1982,10,22.20125116,35.27645617,43.23631581,35.346444
1982,11,29.59216746,24.58504522,23.4697704,30.3034219
1982,12,49.04961324,46.00141347,45.42583169,56.76863837
1983,1,79.94517906,67.44343414,61.71355592,94.92325874
1983,2,64.65592186,48.29982576,46.01215643,65.88040152
1983,3,132.2371882,141.4439915,134.9121935,145.8649659
1983,4,92.70193464,152.5562114,134.5985329,92.48278859
1983,5,70.07073795,138.5170806,125.8844733,56.02629351
1983,6,71.86252992,112.3564574,117.1804997,75.38863522
1983,7,161.1389451,311.2891837,233.0500986,150.6577595
1983,8,201.5017675,307.4815298,234.5756121,196.2190723
1983,9,172.4427025,288.1717795,234.6305057,165.3646535
1983,10,89.35733008,127.0720961,125.016497,71.70464576
1983,11,3.980107016,12.55845123,10.16964996,4.51860115
1983,12,24.77370047,23.74896564,23.00931406,35.30835162
1984,1,43.50485315,34.7850535,33.01531251,63.10334219
1984,2,110.7428089,90.99060833,94.32182001,148.2337185
1984,3,11.85196503,25.02215881,27.69555769,16.01321765
1984,4,83.89686545,106.6422309,131.0134074,81.649245
1984,5,24.85996116,43.28368221,33.93949955,19.23320684
1984,6,168.5637332,334.7169418,246.2635294,171.7189547
1984,7,184.712363,423.253898,299.029608,198.25843
1984,8,198.4150571,306.8440403,239.1819787,193.987161
1984,9,113.1911666,176.1191333,189.7424257,85.48665433
1984,10,10.70333267,18.69000773,19.48962265,14.28702578
1984,11,13.97637886,14.21863391,17.89283256,17.51322059
1984,12,100.8223809,64.00682864,72.35008953,122.3187681
1985,1,62.92126452,52.63770433,64.2185846,70.20252674
1985,2,20.63691076,22.91716626,16.83802745,30.03364412
1985,3,53.3904265,47.30764732,67.79187811,55.32084648
1985,4,65.73885882,81.87139593,101.4043369,63.05512988
1985,5,42.45928215,62.28456036,78.10436398,58.03440372
1985,6,87.97947445,154.6580122,157.6827137,107.020672
1985,7,270.2318089,436.5314535,315.7912813,241.4970156
1985,8,218.6971435,303.4751031,244.7814918,200.9541094
1985,9,141.3413676,237.3844664,192.448017,134.4928724
1985,10,127.1283301,175.9514102,149.3359628,142.8882122
1985,11,14.74717308,16.33566888,13.28724955,18.76357948
1985,12,82.84263197,90.40498373,88.10904549,94.92742461
1986,1,11.84470576,5.998227378,7.920911052,18.03645348
1986,2,66.17793121,84.81093055,75.0803796,77.29483305
1986,3,104.9718266,97.1180448,95.95610221,115.1140254
1986,4,76.52223985,96.57653212,109.9939982,76.10177908
1986,5,107.438013,170.1202705,159.6574224,101.9982498
1986,6,105.3387823,181.973136,156.543506,102.6377571
1986,7,308.2726031,543.1396605,376.969684,276.1910446
1986,8,163.056217,242.0563007,201.0666437,157.8059409
1986,9,102.1252698,146.8628343,145.0279689,81.92364269
1986,10,44.35965434,61.66272626,57.53204822,48.15724745
1986,11,24.64597866,14.60259128,17.75213278,26.49468504
1986,12,65.55557654,60.54633234,65.71252742,79.0326291
1987,1,29.46392266,36.98753421,37.29021754,33.95103755
1987,2,51.40101872,59.14519781,56.14503615,60.80203213
1987,3,22.09717327,48.11759848,45.12787162,28.32275583
1987,4,116.1322426,124.9221078,145.5802399,127.0668198
1987,5,85.1187971,133.1533492,142.6262508,89.38915804
1987,6,33.67385927,58.95149933,54.01492674,58.46947187
1987,7,175.8556076,350.1833009,261.5713551,179.0631719
1987,8,215.0121432,328.9217985,278.2623321,203.676222
1987,9,74.16367758,123.9010086,104.749234,89.19571893
1987,10,56.72499829,56.56011049,62.65479006,70.83167633
1987,11,2.020704412,1.710128954,2.070107389,4.347013239
1987,12,41.43552333,30.61957514,32.20390464,42.74928955
1988,1,32.24457438,25.76809862,25.66467785,40.38063098
1988,2,128.8834962,99.35585981,108.8935659,137.119111
1988,3,167.2620916,157.1159326,164.4140612,178.3781001
1988,4,42.50797291,68.28541279,80.00289856,35.37746059
1988,5,44.44914439,82.28064808,76.27034406,44.78773023
1988,6,104.5069503,186.565129,167.7121962,106.5693474
1988,7,307.1727531,487.7647253,346.8612859,300.6595488
1988,8,264.1937739,505.9850934,373.8541551,226.3217461
1988,9,69.41672025,135.1884794,122.0556714,78.26481786
1988,10,8.78792888,24.00139925,26.39784066,13.0001106
1988,11,11.79911398,35.66068421,28.79769891,10.94784113
1988,12,82.46260321,70.31493724,83.48103896,95.76635022
1989,1,116.3281752,120.9895358,113.9838135,138.2869713
1989,2,71.88520785,42.4506001,42.15560014,101.9958033
1989,3,33.20834701,51.50101778,52.03628621,41.66129176
1989,4,61.14898145,44.72284217,67.07933674,79.6464071
1989,5,60.62405348,76.82346315,87.7682474,49.52350746
1989,6,103.2884588,157.070381,163.3687041,113.7693725
1989,7,230.6400208,412.6089758,315.9665511,209.5197133
1989,8,203.1717703,352.2181434,262.8569454,195.8539404
1989,9,90.87483818,162.6680968,160.9811991,74.35124683
1989,10,18.04379879,37.11433188,39.47941991,20.40371214
1989,11,49.36238038,50.25418522,50.25063089,67.26288995
1989,12,47.67856536,35.56031543,36.64905778,64.22014161
1990,1,30.96445336,12.50240458,16.76770853,46.30161508
1990,2,121.0310065,141.6415333,122.1713911,135.4659228
1990,3,145.4711668,171.6244939,168.7265981,154.8310997
